station_key,day,status,reason,phase_output,magnitude_output,family,location_code,channels,components,sample_rate,phase_validated,magnitude_validated,figure_candidate,processed,phase_validation_json,magnitude_validation_json,mean_coverage_fraction,raw_component_metrics_json,phase_info_json,magnitude_info_json
CI.DTP,20190713,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190713/CI.DTP.20190713T000000Z.20190714T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190713/CI.DTP.20190713T000000Z.20190714T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190713/CI.DTP.20190713T000000Z.20190714T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-13T00:00:00.008300Z"", ""endtime"": ""2019-07-13T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190713/CI.DTP.20190713T000000Z.20190714T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-13T00:00:00.008300Z"", ""endtime"": ""2019-07-13T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190714,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190714/CI.DTP.20190714T000000Z.20190715T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190714/CI.DTP.20190714T000000Z.20190715T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190714/CI.DTP.20190714T000000Z.20190715T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-14T00:00:00.008300Z"", ""endtime"": ""2019-07-14T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190714/CI.DTP.20190714T000000Z.20190715T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-14T00:00:00.008300Z"", ""endtime"": ""2019-07-14T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190715,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190715/CI.DTP.20190715T000000Z.20190716T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190715/CI.DTP.20190715T000000Z.20190716T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190715/CI.DTP.20190715T000000Z.20190716T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-15T00:00:00.008300Z"", ""endtime"": ""2019-07-15T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190715/CI.DTP.20190715T000000Z.20190716T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-15T00:00:00.008300Z"", ""endtime"": ""2019-07-15T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190716,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190716/CI.DTP.20190716T000000Z.20190717T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190716/CI.DTP.20190716T000000Z.20190717T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190716/CI.DTP.20190716T000000Z.20190717T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-16T00:00:00.008300Z"", ""endtime"": ""2019-07-16T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190716/CI.DTP.20190716T000000Z.20190717T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-16T00:00:00.008300Z"", ""endtime"": ""2019-07-16T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190717,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190717/CI.DTP.20190717T000000Z.20190718T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190717/CI.DTP.20190717T000000Z.20190718T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190717/CI.DTP.20190717T000000Z.20190718T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-17T00:00:00.008300Z"", ""endtime"": ""2019-07-17T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190717/CI.DTP.20190717T000000Z.20190718T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-17T00:00:00.008300Z"", ""endtime"": ""2019-07-17T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190718,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190718/CI.DTP.20190718T000000Z.20190719T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190718/CI.DTP.20190718T000000Z.20190719T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190718/CI.DTP.20190718T000000Z.20190719T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-18T00:00:00.008300Z"", ""endtime"": ""2019-07-18T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190718/CI.DTP.20190718T000000Z.20190719T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-18T00:00:00.008300Z"", ""endtime"": ""2019-07-18T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190719,skipped,no_valid_3c_triplet_for_day,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190719/CI.DTP.20190719T000000Z.20190720T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190719/CI.DTP.20190719T000000Z.20190720T000000Z.mseed,,,,,,False,False,False,False,,,,,,
CI.DTP,20190720,skipped,no_valid_3c_triplet_for_day,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190720/CI.DTP.20190720T000000Z.20190721T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190720/CI.DTP.20190720T000000Z.20190721T000000Z.mseed,,,,,,False,False,False,False,,,,,,
CI.DTP,20190721,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190721/CI.DTP.20190721T000000Z.20190722T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190721/CI.DTP.20190721T000000Z.20190722T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190721/CI.DTP.20190721T000000Z.20190722T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-21T00:00:00.008300Z"", ""endtime"": ""2019-07-21T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190721/CI.DTP.20190721T000000Z.20190722T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-21T00:00:00.008300Z"", ""endtime"": ""2019-07-21T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190722,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190722/CI.DTP.20190722T000000Z.20190723T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190722/CI.DTP.20190722T000000Z.20190723T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190722/CI.DTP.20190722T000000Z.20190723T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-22T00:00:00.008300Z"", ""endtime"": ""2019-07-22T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190722/CI.DTP.20190722T000000Z.20190723T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-22T00:00:00.008300Z"", ""endtime"": ""2019-07-22T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190723,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190723/CI.DTP.20190723T000000Z.20190724T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190723/CI.DTP.20190723T000000Z.20190724T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190723/CI.DTP.20190723T000000Z.20190724T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-23T00:00:00.008300Z"", ""endtime"": ""2019-07-23T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190723/CI.DTP.20190723T000000Z.20190724T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-23T00:00:00.008300Z"", ""endtime"": ""2019-07-23T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190724,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190724/CI.DTP.20190724T000000Z.20190725T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190724/CI.DTP.20190724T000000Z.20190725T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190724/CI.DTP.20190724T000000Z.20190725T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-24T00:00:00.008300Z"", ""endtime"": ""2019-07-24T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190724/CI.DTP.20190724T000000Z.20190725T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-24T00:00:00.008300Z"", ""endtime"": ""2019-07-24T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.DTP,20190725,skipped,no_valid_3c_triplet_for_day,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190725/CI.DTP.20190725T000000Z.20190726T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190725/CI.DTP.20190725T000000Z.20190726T000000Z.mseed,,,,,,False,False,False,False,,,,,,
CI.GSC,20190704,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190704/CI.GSC.20190704T000000Z.20190705T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190704/CI.GSC.20190704T000000Z.20190705T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190704/CI.GSC.20190704T000000Z.20190705T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-04T00:00:00.008300Z"", ""endtime"": ""2019-07-04T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190704/CI.GSC.20190704T000000Z.20190705T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-04T00:00:00.008300Z"", ""endtime"": ""2019-07-04T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190705,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190705/CI.GSC.20190705T000000Z.20190706T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190705/CI.GSC.20190705T000000Z.20190706T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190705/CI.GSC.20190705T000000Z.20190706T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-05T00:00:00.008300Z"", ""endtime"": ""2019-07-05T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190705/CI.GSC.20190705T000000Z.20190706T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-05T00:00:00.008300Z"", ""endtime"": ""2019-07-05T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190706,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190706/CI.GSC.20190706T000000Z.20190707T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190706/CI.GSC.20190706T000000Z.20190707T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190706/CI.GSC.20190706T000000Z.20190707T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-06T00:00:00.008300Z"", ""endtime"": ""2019-07-06T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190706/CI.GSC.20190706T000000Z.20190707T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-06T00:00:00.008300Z"", ""endtime"": ""2019-07-06T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190707,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190707/CI.GSC.20190707T000000Z.20190708T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190707/CI.GSC.20190707T000000Z.20190708T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190707/CI.GSC.20190707T000000Z.20190708T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-07T00:00:00.008300Z"", ""endtime"": ""2019-07-07T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190707/CI.GSC.20190707T000000Z.20190708T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-07T00:00:00.008300Z"", ""endtime"": ""2019-07-07T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190708,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190708/CI.GSC.20190708T000000Z.20190709T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190708/CI.GSC.20190708T000000Z.20190709T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190708/CI.GSC.20190708T000000Z.20190709T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-08T00:00:00.008300Z"", ""endtime"": ""2019-07-08T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190708/CI.GSC.20190708T000000Z.20190709T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-08T00:00:00.008300Z"", ""endtime"": ""2019-07-08T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190709,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190709/CI.GSC.20190709T000000Z.20190710T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190709/CI.GSC.20190709T000000Z.20190710T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190709/CI.GSC.20190709T000000Z.20190710T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-09T00:00:00.008300Z"", ""endtime"": ""2019-07-09T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190709/CI.GSC.20190709T000000Z.20190710T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-09T00:00:00.008300Z"", ""endtime"": ""2019-07-09T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190710,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190710/CI.GSC.20190710T000000Z.20190711T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190710/CI.GSC.20190710T000000Z.20190711T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190710/CI.GSC.20190710T000000Z.20190711T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-10T00:00:00.008300Z"", ""endtime"": ""2019-07-10T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190710/CI.GSC.20190710T000000Z.20190711T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-10T00:00:00.008300Z"", ""endtime"": ""2019-07-10T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190711,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190711/CI.GSC.20190711T000000Z.20190712T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190711/CI.GSC.20190711T000000Z.20190712T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190711/CI.GSC.20190711T000000Z.20190712T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-11T00:00:00.008300Z"", ""endtime"": ""2019-07-11T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190711/CI.GSC.20190711T000000Z.20190712T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-11T00:00:00.008300Z"", ""endtime"": ""2019-07-11T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190712,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190712/CI.GSC.20190712T000000Z.20190713T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190712/CI.GSC.20190712T000000Z.20190713T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190712/CI.GSC.20190712T000000Z.20190713T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-12T00:00:00.008300Z"", ""endtime"": ""2019-07-12T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190712/CI.GSC.20190712T000000Z.20190713T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-12T00:00:00.008300Z"", ""endtime"": ""2019-07-12T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190713,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190713/CI.GSC.20190713T000000Z.20190714T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190713/CI.GSC.20190713T000000Z.20190714T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190713/CI.GSC.20190713T000000Z.20190714T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-13T00:00:00.008300Z"", ""endtime"": ""2019-07-13T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190713/CI.GSC.20190713T000000Z.20190714T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-13T00:00:00.008300Z"", ""endtime"": ""2019-07-13T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190714,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190714/CI.GSC.20190714T000000Z.20190715T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190714/CI.GSC.20190714T000000Z.20190715T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190714/CI.GSC.20190714T000000Z.20190715T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-14T00:00:00.008300Z"", ""endtime"": ""2019-07-14T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190714/CI.GSC.20190714T000000Z.20190715T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-14T00:00:00.008300Z"", ""endtime"": ""2019-07-14T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
CI.GSC,20190715,success,existing_outputs_validated,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190715/CI.GSC.20190715T000000Z.20190716T000000Z.mseed,<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190715/CI.GSC.20190715T000000Z.20190716T000000Z.mseed,,,HHE/HHN/HHZ,,100.0,True,True,False,False,"{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_picking/20190715/CI.GSC.20190715T000000Z.20190716T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-15T00:00:00.008300Z"", ""endtime"": ""2019-07-15T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}","{""path"": ""<DATA_ROOT>/Science2019_Ross_Ridgecrest/processed_magnitude/20190715/CI.GSC.20190715T000000Z.20190716T000000Z.mseed"", ""n_traces"": 3, ""sampling_rate"": 100.0, ""npts"": 8640000, ""starttime"": ""2019-07-15T00:00:00.008300Z"", ""endtime"": ""2019-07-15T23:59:59.998300Z"", ""channels"": ""HHE/HHN/HHZ""}",,,,
